datetime,shape,duration (seconds),latitude,longitude 
10/19/13,light,300,40.4166667,-86.8752778
11/17/13,cone,900,40.4166667,-86.8752778
11/30/13,cylinder,10,40.4166667,-86.8752778
02/22/14,circle,2,40.4166667,-86.8752778
10/08/12,flash,2,40.4163889,-120.6519444
07/20/13,triangle,15,40.4163889,-120.6519444
09/05/13,cigar,300,40.4163889,-120.6519444
03/15/14,triangle,4,40.4155556,-74.1913889
08/04/12,light,60,40.4147222,-74.3658333
01/27/13,light,5,40.4147222,-74.3658333
07/06/13,oval,120,40.4147222,-74.3658333
11/04/12,light,2,40.4147222,-74.23
07/27/12,circle,60,40.4141667,-111.7577778
08/06/10,light,45,40.410796,-75.247906
06/24/10,light,5,40.4086111,-75.9219444
11/20/13,unknown,2,40.4086111,-75.9219444
09/05/10,oval,2,40.407886,-74.034306
08/13/11,light,7,40.4077778,-74.0347222
09/17/12,disk,120,40.4077778,-74.0347222
08/27/11,fireball,60,40.4075,-82.3269444
07/05/10,fireball,180,40.4063889,-75.5022222
01/06/12,light,10800,40.4058333,-79.9122222
08/25/12,circle,300,40.4058333,-79.9122222
01/21/14,,20,40.398142,-77.023033
01/04/13,light,600,40.3980556,-80.1858333
05/31/13,disk,1200,40.3980556,-77.0233333
10/07/13,light,300,40.3980556,-77.0233333
01/02/10,cross,300,40.3977778,-105.0744444
10/19/11,cigar,10,40.3977778,-105.0744444
10/22/11,triangle,5,40.3977778,-105.0744444
06/21/12,light,300,40.3977778,-105.0744444
06/29/12,flash,3,40.3977778,-105.0744444
10/14/12,triangle,30,40.3977778,-105.0744444
01/05/13,oval,900,40.3977778,-105.0744444
12/25/13,oval,600,40.3977778,-105.0744444
02/14/14,unknown,60,40.3977778,-105.0744444
05/12/10,light,10,40.3972222,-91.3847222
09/27/12,other,2,40.3972222,-91.3847222
05/06/10,sphere,10,40.3933333,-82.4858333
08/20/11,circle,90,40.3933333,-82.4858333
07/03/13,circle,1800,40.3933333,-82.4858333
10/28/13,triangle,120,40.3933333,-82.4858333
11/04/13,oval,20,40.3933333,-82.4858333
11/10/13,other,10,40.3933333,-82.4858333
12/09/13,rectangle,600,40.3933333,-82.4858333
07/17/10,light,600,40.3916667,-111.85
08/21/10,cigar,30,40.3916667,-111.85
01/18/11,light,900,40.3916667,-111.85
01/26/11,formation,600,40.3916667,-111.85
01/27/12,disk,1800,40.3916667,-111.85
08/06/13,light,90,40.3916667,-111.85
08/22/13,unknown,180,40.3916667,-111.85
07/07/13,light,300,40.3916667,-74.3988889
03/20/11,triangle,180,40.3888889,-77.2891667
07/22/10,circle,180,40.388053,-80.078636
01/06/13,circle,2700,40.3875,-75.79
02/28/13,sphere,120,40.3858333,-122.2797222
08/11/11,other,180,40.3855556,-79.7591667
02/26/13,unknown,3,40.3805556,-75.0086111
07/13/12,light,300,40.3797222,-79.8097222
01/02/14,light,600,40.3791667,-87.6686111
01/26/11,light,1200,40.3769444,-111.795
01/26/11,light,360,40.3769444,-111.795
01/27/12,disk,360,40.3769444,-111.795
12/06/13,,1,40.3769444,-111.795
12/24/13,light,120,40.3769444,-111.795
01/01/14,circle,600,40.3769444,-111.795
02/07/12,cylinder,1200,40.3763889,-74.2447222
01/07/10,fireball,4,40.376177,-104.721973
07/05/10,unknown,15,40.376177,-104.721973
07/17/11,other,1800,40.376177,-104.721973
07/04/12,triangle,300,40.376177,-104.721973
11/29/12,fireball,300,40.376177,-104.721973
08/30/13,sphere,300,40.376177,-104.721973
11/03/13,circle,480,40.376177,-104.721973
10/16/12,light,30,40.3744444,-76.3030556
10/28/11,unknown,240,40.3727778,-75.4813889
03/22/13,fireball,4,40.3725,-74.5105556
08/26/11,circle,90,40.3719444,-75.2930556
08/28/11,triangle,300,40.3719444,-75.2930556
04/19/12,changing,300,40.3719444,-75.2930556
03/13/14,triangle,600,40.3719444,-75.2930556
07/04/10,fireball,60,40.3708333,-80.235
03/29/12,diamond,30,40.3708333,-80.235
02/01/14,light,3600,40.3708333,-80.235
10/08/11,sphere,180,40.3691667,-80.2930556
02/04/12,triangle,300,40.3666667,-96.1958333
10/23/11,disk,120,40.3658333,-74.9433333
12/01/13,changing,60,40.3641667,-74.9516667
07/04/10,other,120,40.3616667,-76.1844444
06/15/13,fireball,600,40.3616667,-76.1844444
09/03/11,fireball,1200,40.3611111,-83.7597222
06/30/13,fireball,600,40.353582,-80.049287
07/04/10,light,3,40.352941,-78.176127
04/29/12,formation,45,40.3491667,-111.9038889
09/13/10,sphere,60,40.3488889,-104.7013889
09/22/13,light,1800,40.3488889,-85.15
07/01/11,light,60,40.3477778,-79.8644444
11/19/11,cigar,180,40.3477778,-79.8644444
10/22/13,circle,300,40.3477778,-79.8644444
07/03/10,changing,1800,40.3469444,-74.0647222
06/14/11,rectangle,180,40.3433333,-111.72
05/12/12,formation,300,40.3408333,-76.4116667
09/10/12,sphere,10,40.3408333,-76.4116667
12/15/12,unknown,120,40.3408333,-76.4116667
03/09/13,formation,10,40.3408333,-76.4116667
03/09/13,formation,10,40.3408333,-76.4116667
04/06/13,circle,60,40.3408333,-76.4116667
05/31/13,circle,300,40.3408333,-76.4116667
06/14/13,light,540,40.3408333,-76.4116667
02/14/14,fireball,300,40.3408333,-76.4116667
07/14/12,circle,600,40.3383333,-83.6772222
01/13/10,triangle,30,40.3375,-79.8094444
08/23/13,circle,10,40.3369444,-104.9116667
08/23/13,light,5,40.3369444,-104.9116667
09/15/12,light,240,40.336419,-74.433047
04/21/13,circle,300,40.336419,-74.433047
03/15/10,,15,40.3355556,-75.9272222
07/30/10,changing,10800,40.3355556,-75.9272222
03/01/11,sphere,2,40.3355556,-75.9272222
03/01/11,sphere,2,40.3355556,-75.9272222
03/28/11,,10,40.3355556,-75.9272222
11/24/11,fireball,120,40.3355556,-75.9272222
02/28/12,triangle,35,40.3355556,-75.9272222
03/27/12,light,45,40.3355556,-75.9272222
04/06/12,egg,180,40.3355556,-75.9272222
07/04/12,fireball,300,40.3355556,-75.9272222
07/21/12,oval,300,40.3355556,-75.9272222
11/06/12,other,1500,40.3355556,-75.9272222
12/15/12,fireball,180,40.3355556,-75.9272222
04/01/13,light,1,40.3355556,-75.9272222
07/08/13,unknown,600,40.3355556,-75.9272222
09/04/13,fireball,360,40.3352778,-82.0069444
10/13/13,unknown,600,40.3347222,-83.4658333
10/23/10,circle,600,40.3336111,-75.6377778
08/23/12,fireball,10,40.3333333,-74.6008333
02/10/13,light,1440,40.330666,-74.120975
07/17/12,other,1200,40.3305556,-84.7755556
04/11/13,fireball,180,40.330188,-79.730701
09/14/13,rectangle,900,40.330188,-79.730701
12/12/13,triangle,600,40.330188,-79.730701
08/12/11,sphere,180,40.33,-76.0808333
05/30/13,other,240,40.3294444,-76.5155556
06/08/13,egg,10,40.3294444,-75.9655556
10/23/11,circle,20,40.3294444,-74.0619444
12/31/11,circle,15,40.3294444,-74.0619444
06/29/11,light,120,40.3280556,-79.6155556
06/22/12,fireball,60,40.3275,-80.0397222
08/28/12,light,120,40.3275,-80.0397222
12/24/13,circle,180,40.3275,-80.0397222
10/15/11,sphere,5,40.3272222,-76.3030556
07/29/12,circle,300,40.3272222,-76.0113889
07/04/13,light,600,40.3272222,-76.0113889
05/26/10,light,1800,40.3266667,-78.9222222
12/07/11,unknown,180,40.3266667,-78.9222222
12/07/11,light,240,40.3266667,-78.9222222
03/13/12,triangle,600,40.3266667,-78.9222222
03/18/12,circle,90,40.3266667,-78.9222222
05/19/12,sphere,300,40.3266667,-78.9222222
07/07/12,circle,420,40.3266667,-78.9222222
07/17/12,triangle,120,40.3266667,-78.9222222
06/01/13,sphere,600,40.3266667,-78.9222222
06/08/13,fireball,300,40.3266667,-78.9222222
06/13/13,fireball,600,40.3266667,-78.9222222
07/18/10,flash,30,40.3252778,-79.6058333
07/28/12,triangle,60,40.324953,-79.858903
03/26/14,unknown,240,40.3244444,-79.7013889
04/19/14,light,2,40.3244444,-79.7013889
10/14/13,rectangle,600,40.3236111,-75.0602778
04/09/14,triangle,120,40.3236111,-75.0602778
11/16/13,unknown,30,40.3222222,-98.5944444
05/04/10,light,120,40.3219444,-75.3283333
05/18/13,sphere,5,40.3213889,-79.3402778
05/30/10,unknown,600,40.32,-75.6105556
10/23/13,triangle,90,40.3152778,-74.2466667
05/01/14,light,600,40.3144444,-89.1697222
08/15/13,formation,600,40.314313,-75.01212
01/19/13,fireball,180,40.3141667,-112.0061111
07/04/13,circle,600,40.3133333,-88.9736111
06/24/10,sphere,5,40.3116667,-75.3255556
01/01/11,fireball,600,40.31,-75.1302778
01/01/11,light,1800,40.31,-75.1302778
06/16/11,changing,900,40.31,-75.1302778
01/03/12,circle,5,40.31,-75.1302778
07/09/12,rectangle,600,40.31,-75.1302778
08/31/12,light,360,40.3088889,-76.5936111
03/30/13,other,30,40.3088889,-76.5936111
07/23/12,unknown,300,40.308317,-105.081092
07/03/12,fireball,420,40.3077778,-75.9658333
11/01/13,light,1200,40.3077778,-75.9658333
04/23/10,light,120,40.30625,-75.944643
04/06/12,oval,300,40.3055556,-89.6027778
06/17/11,circle,600,40.3041667,-74.1008333
11/06/11,rectangle,480,40.3041667,-73.9927778
11/22/12,light,300,40.3041667,-73.9927778
08/16/13,formation,600,40.3041667,-73.9927778
03/08/11,unknown,60,40.3013889,-79.5391667
03/21/12,light,5,40.3013889,-79.5391667
05/20/12,light,300,40.3013889,-79.5391667
05/31/12,light,180,40.3013889,-79.5391667
03/09/13,rectangle,15,40.3013889,-79.5391667
08/26/13,fireball,120,40.3013889,-79.5391667
01/03/11,disk,1200,40.2994444,-109.9880556
08/20/11,sphere,4,40.2986111,-83.0680556
05/07/12,circle,120,40.2986111,-83.0680556
04/01/14,circle,60,40.2972222,-74.73
07/27/10,changing,300,40.2969444,-111.6938889
02/02/12,light,60,40.2969444,-111.6938889
02/24/12,oval,60,40.2969444,-111.6938889
05/04/12,circle,5,40.2969444,-111.6938889
07/18/12,disk,600,40.2969444,-111.6938889
08/21/12,light,2,40.2969444,-111.6938889
11/14/12,light,120,40.2969444,-111.6938889
01/12/13,sphere,300,40.2969444,-111.6938889
02/01/13,fireball,900,40.2969444,-111.6938889
04/26/13,light,60,40.2969444,-111.6938889
05/26/13,light,60,40.2969444,-111.6938889
07/10/13,sphere,60,40.2969444,-111.6938889
08/31/13,disk,6,40.2969444,-111.6938889
12/21/13,light,120,40.2969444,-111.6938889
04/14/11,unknown,7200,40.2966667,-120.5230556
01/04/12,unknown,120,40.2966667,-120.5230556
06/05/12,disk,360,40.2966667,-120.5230556
10/01/13,other,120,40.296218,-75.082115
05/03/13,sphere,1500,40.2961111,-75.0825
05/04/13,other,2400,40.2961111,-75.0825
06/24/10,fireball,2,40.2961111,-74.0513889
09/26/10,disk,3,40.2961111,-74.0513889
08/23/13,light,600,40.293974,-79.447886
07/05/13,sphere,120,40.29,-76.9341667
08/30/13,circle,300,40.29,-76.9341667
10/09/13,diamond,900,40.29,-76.9341667
04/10/12,sphere,20,40.2883333,-75.2094444
07/04/13,egg,300,40.2883333,-75.2094444
07/04/13,egg,1800,40.2883333,-75.2094444
01/06/14,disk,60,40.2883333,-75.2094444
02/12/12,egg,600,40.2880556,-109.8538889
08/19/13,light,120,40.2875,-74.1727778
09/28/13,fireball,600,40.2875,-74.1727778
05/04/11,,604800,40.2858333,-76.6505556
10/31/11,circle,900,40.2858333,-76.6505556
01/11/12,oval,1800,40.2858333,-76.6505556
02/05/14,light,10,40.2858333,-76.6505556
08/28/13,sphere,1200,40.2841667,-84.1555556
09/30/10,flash,35,40.2794444,-86.5108333
10/15/10,circle,7200,40.2794444,-75.3875
10/27/10,light,10,40.2794444,-75.3875
09/22/11,circle,240,40.2794444,-75.3875
06/15/12,fireball,1500,40.2794444,-75.3875
11/28/13,oval,900,40.2755556,-75.4569444
10/10/10,circle,240,40.2736111,-76.8847222
03/02/11,oval,5,40.2736111,-76.8847222
07/04/11,circle,180,40.2736111,-76.8847222
11/06/11,light,5,40.2736111,-76.8847222
11/15/11,sphere,120,40.2736111,-76.8847222
06/28/12,,5,40.2736111,-76.8847222
10/27/12,fireball,120,40.2736111,-76.8847222
12/25/12,circle,3,40.2736111,-76.8847222
11/14/13,circle,3600,40.2736111,-76.8847222
01/17/14,,300,40.2736111,-76.8847222
04/23/14,unknown,60,40.2736111,-76.8847222
06/02/13,fireball,600,40.272292,-81.605954
03/16/12,cylinder,1800,40.27161,-112.590237
12/20/12,light,10,40.271079,-79.89969
05/15/12,flash,2,40.2708333,-74.0166667
03/19/11,oval,120,40.2697222,-74.8002778
09/29/13,other,900,40.2697222,-74.8002778
07/09/11,circle,180,40.2691667,-79.89
08/11/11,light,14400,40.2680556,-96.7466667
03/04/13,egg,2,40.267194,-86.134902
04/08/13,oval,60,40.267194,-86.134902
07/04/11,changing,600,40.265368,-76.708303
03/05/12,fireball,6,40.2652778,-76.7086111
08/14/10,egg,120,40.26,-74.2741667
06/28/12,fireball,10,40.26,-74.2741667
01/19/14,circle,420,40.26,-74.2741667
11/15/12,rectangle,60,40.2577778,-75.7266667
04/14/14,cylinder,20,40.2572222,-74.3961111
02/10/12,triangle,15,40.256648,-79.818468
08/17/12,other,300,40.256213,-75.463788
05/04/14,other,180,40.2561111,-75.4641667
09/14/10,triangle,5,40.2547222,-75.0897222
12/20/11,light,1200,40.2522222,-105.8225
07/25/13,cigar,60,40.2522222,-105.8225
10/12/13,other,120,40.2522222,-80.0030556
01/11/12,light,3,40.2502778,-103.7994444
12/16/13,light,10,40.249274,-75.13406
08/04/12,fireball,30,40.2491667,-75.1344444
01/13/11,flash,1200,40.247973,-74.029843
08/09/12,oval,300,40.2455556,-74.8463889
11/03/12,light,10,40.2455556,-74.8463889
07/04/13,fireball,180,40.2455556,-74.8463889
11/13/10,sphere,5,40.2452778,-75.65
08/12/11,sphere,30,40.2452778,-75.65
07/04/12,fireball,300,40.2452778,-75.65
07/04/12,sphere,180,40.2452778,-75.65
11/01/13,formation,120,40.2452778,-75.65
10/18/13,changing,14400,40.243578,-109.014561
10/13/12,other,1200,40.2430556,-79.2377778
10/13/13,light,180,40.2430556,-79.2377778
01/19/12,light,600,40.2413889,-75.2841667
01/28/12,oval,30,40.2413889,-75.2841667
11/05/13,circle,180,40.2413889,-75.2841667
01/06/14,sphere,300,40.2413889,-75.2841667
02/21/14,light,5,40.2413889,-75.2841667
10/22/11,fireball,300,40.2397222,-78.8352778
08/19/13,light,120,40.2363889,-83.3672222
07/09/12,circle,20,40.2344444,-77.1363889
09/29/12,sphere,2.5,40.234231,-82.45127
07/09/10,flash,3600,40.2338889,-111.6577778
07/15/10,disk,5,40.2338889,-111.6577778
08/04/10,disk,10,40.2338889,-111.6577778
08/20/11,light,60,40.2338889,-111.6577778
02/14/12,fireball,120,40.2338889,-111.6577778
06/10/12,light,120,40.2338889,-111.6577778
09/29/12,rectangle,60,40.2338889,-111.6577778
04/12/13,circle,90,40.2338889,-111.6577778
04/12/13,chevron,20,40.2338889,-111.6577778
04/07/14,changing,3600,40.2338889,-111.6577778
03/29/11,triangle,600,40.2333333,-104.9980556
01/17/13,triangle,300,40.2330556,-76.1375
09/27/13,sphere,240,40.2330556,-76.1375
11/13/12,sphere,300,40.2319444,-92.7083333
10/07/12,light,30,40.2308333,-75.5225
06/29/13,light,2700,40.2291667,-74.9372222
10/03/13,flash,10,40.2291667,-74.9372222
11/02/13,sphere,10,40.2291667,-74.9372222
12/24/11,formation,30,40.2258333,-76.3027778
08/03/13,light,60,40.22407,-79.908076
05/11/13,other,1800,40.2211111,-112.7436111
04/09/11,triangle,2700,40.2202778,-74.0125
10/05/12,fireball,180,40.2202778,-74.0125
09/19/13,sphere,60,40.2202778,-74.0125
05/15/10,light,3600,40.2169444,-74.7433333
06/21/10,triangle,1800,40.2169444,-74.7433333
01/22/11,light,15,40.21596,-75.67899
10/08/13,oval,30,40.215,-75.0111111
09/10/12,sphere,6,40.214257,-77.008588
09/23/11,triangle,30,40.2141667,-77.0088889
11/12/11,fireball,120,40.2141667,-77.0088889
05/11/12,sphere,1800,40.2141667,-77.0088889
07/11/12,circle,8,40.2141667,-77.0088889
10/13/13,fireball,180,40.2141667,-77.0088889
11/01/13,light,180,40.2141667,-77.0088889
08/22/10,circle,300,40.2113889,-74.7883333
03/26/11,other,480,40.2113889,-74.7883333
07/27/13,circle,300,40.2113889,-74.7883333
01/21/14,light,300,40.2113889,-74.7883333
06/08/12,circle,12,40.2108333,-75.2786111
08/10/13,fireball,900,40.21,-75.5702778
10/04/13,circle,60,40.209444,-74.4375
04/19/14,sphere,1200,40.209122,-74.038627
12/24/11,other,60,40.2066667,-75.1
01/30/12,circle,180,40.203315,-8.410257
11/29/12,light,2700,40.2025,-75.8366667
03/11/10,triangle,900,40.2013889,-77.1891667
03/18/10,light,300,40.2013889,-77.1891667
04/22/12,sphere,3,40.2013889,-77.1891667
10/16/13,cigar,420,40.2013889,-77.1891667
06/29/13,light,300,40.1997222,-76.7313889
10/08/11,triangle,600,40.1983333,-83.0102778
08/04/12,light,300,40.1983333,-83.0102778
07/04/13,triangle,120,40.1983333,-83.0102778
04/13/10,triangle,900,40.1952778,-88.4041667
01/18/14,circle,900,40.1947222,-92.5830556
11/08/10,light,2700,40.1933333,-85.3863889
07/04/11,light,180,40.1933333,-85.3863889
07/04/11,light,240,40.1933333,-85.3863889
08/22/11,oval,120,40.1933333,-85.3863889
12/02/11,fireball,3600,40.1933333,-85.3863889
09/26/12,circle,300,40.1933333,-85.3863889
12/04/12,circle,7200,40.1933333,-85.3863889
03/31/13,triangle,600,40.1933333,-85.3863889
10/01/13,triangle,7200,40.1933333,-85.3863889
12/20/11,cylinder,120,40.191452,-79.59768
06/13/12,circle,3,40.188061,-113.118612
09/14/13,light,120,40.1855556,-75.4519444
02/17/14,light,3600,40.1855556,-75.4519444
05/05/14,disk,180,40.1855556,-75.4519444
04/27/12,oval,2100,40.1841667,-75.5383333
05/28/12,fireball,120,40.1841667,-75.5383333
03/05/12,circle,600,40.183333,44.516667
06/11/12,,420,40.183333,44.516667
05/28/11,sphere,180,40.182911,-82.89636
12/11/11,oval,60,40.1811111,-74.6647222
01/01/13,light,10,40.18,-75.7311111
11/27/11,disk,5,40.1797222,-76.1791667
12/22/11,sphere,300,40.1797222,-76.1791667
06/25/12,fireball,60,40.1797222,-76.1791667
07/01/12,cone,2,40.1797222,-76.1791667
06/08/13,sphere,900,40.1797222,-76.1791667
05/22/10,fireball,240,40.1794444,-74.8555556
01/03/11,unknown,360,40.1794444,-74.8555556
07/25/12,circle,900,40.1794444,-74.8555556
06/19/11,rectangle,60,40.1791667,-75.1808333
09/03/10,circle,300,40.1786111,-122.2347222
05/11/11,sphere,15,40.1786111,-122.2347222
05/22/12,diamond,180,40.1786111,-122.2347222
10/09/10,light,120,40.1783333,-74.0222222
08/11/13,disk,1200,40.1783333,-74.0222222
10/06/12,other,600,40.1766667,-75.5480556
04/16/12,formation,1800,40.1744444,-74.9230556
09/23/12,fireball,1500,40.1744444,-74.9230556
09/23/12,fireball,1500,40.1744444,-74.9230556
10/17/12,circle,10,40.1744444,-74.9230556
11/05/13,circle,120,40.1744444,-74.9230556
06/08/13,triangle,60,40.174276,-75.106839
12/24/11,other,15,40.1741667,-75.1072222
12/19/12,sphere,300,40.1741667,-75.0441667
05/26/13,fireball,120,40.1741667,-75.0441667
08/21/10,unknown,45,40.1738889,-80.2463889
07/05/11,changing,7200,40.1738889,-80.2463889
08/10/11,disk,1620,40.1738889,-80.2463889
08/04/12,light,300,40.1738889,-80.2463889
10/18/13,formation,30,40.1738889,-80.2463889
10/18/13,triangle,300,40.1738889,-80.2463889
11/27/11,oval,600,40.1727778,-74.9930556
07/04/10,fireball,120,40.1719444,-84.9813889
06/16/11,other,30,40.1719444,-84.9813889
11/13/12,triangle,2700,40.170877,-85.481362
11/05/10,chevron,15,40.1672222,-105.1013889
08/21/12,teardrop,2,40.1672222,-105.1013889
09/08/12,chevron,20,40.1672222,-105.1013889
10/08/12,formation,10,40.1672222,-105.1013889
11/13/12,,7200,40.1672222,-105.1013889
12/07/12,fireball,150,40.1672222,-105.1013889
12/07/12,light,60,40.1672222,-105.1013889
12/07/12,fireball,300,40.1672222,-105.1013889
12/10/12,fireball,240,40.1672222,-105.1013889
06/27/13,changing,600,40.1672222,-105.1013889
07/24/13,changing,1200,40.1672222,-105.1013889
10/05/13,circle,3,40.1672222,-105.1013889
10/06/13,light,3,40.1672222,-105.1013889
10/22/13,circle,60,40.1672222,-105.1013889
10/26/13,triangle,150,40.1672222,-105.1013889
11/07/13,sphere,10,40.1672222,-105.1013889
12/13/13,fireball,60,40.1672222,-105.1013889
12/13/13,fireball,300,40.1672222,-105.1013889
12/13/13,fireball,60,40.1672222,-105.1013889
01/29/14,disk,2,40.1672222,-105.1013889
10/08/11,formation,60,40.165393,-75.282905
08/15/10,light,240,40.165,-75.7841667
05/02/10,circle,120,40.164579,-74.208267
11/08/12,light,1200,40.1633333,-76.3952778
06/04/13,fireball,600,40.1633333,-76.3952778
07/06/13,light,45,40.1633333,-76.3952778
10/14/11,formation,30,40.16083,-74.79222
05/29/11,circle,120,40.1597222,-74.0286111
06/04/11,light,60,40.1577778,-83.0752778
09/21/13,sphere,300,40.1577778,-83.0752778
09/01/11,changing,60,40.1572222,-76.3072222
09/22/13,changing,240,40.1572222,-76.3072222
05/03/13,light,1200,40.1566667,-75.8330556
08/06/12,light,1200,40.1561111,-79.9744444
07/11/10,rectangle,15,40.155556,-74.523611
12/24/11,circle,1500,40.155,-74.8291667
02/18/12,oval,300,40.155,-74.8291667
10/11/12,diamond,60,40.155,-74.8291667
10/20/13,light,720,40.155,-74.8291667
10/20/13,light,480,40.155,-74.8291667
12/07/13,light,1200,40.155,-74.8291667
03/28/13,formation,105,40.1544444,-75.2219444
07/04/11,fireball,20,40.1538889,-79.7413889
07/16/11,sphere,180,40.1536111,-88.9644444
06/24/12,fireball,120,40.1536111,-82.6852778
05/19/11,oval,30,40.1527778,-76.6030556
07/06/13,unknown,15,40.1527778,-76.6030556
02/15/12,triangle,60,40.152535,-79.672663
08/27/13,fireball,120,40.152331,-75.266289
02/23/11,teardrop,4,40.1522222,-75.2666667
03/08/12,triangle,180,40.1522222,-75.2666667
06/27/10,triangle,30,40.1516667,-75.3369444
08/08/13,light,180,40.1502778,-74.0313889
11/25/11,circle,300,40.1497222,-75.4022222
03/30/10,light,3600,40.1488889,-79.5413889
08/14/10,triangle,90,40.1488889,-79.5413889
08/27/10,light,1,40.1483333,-89.3647222
07/21/10,circle,900,40.1469444,-78.9122222
01/29/14,light,60,40.1447222,-84.2425
02/21/14,light,60,40.1447222,-84.2425
05/25/12,light,120,40.1447222,-84.1125
12/27/12,flash,5,40.1438889,-75.1161111
05/21/10,formation,600,40.1416667,-93.8722222
10/03/10,light,3600,40.1416667,-93.8722222
08/17/12,fireball,180,40.1416667,-87.3947222
01/18/12,unknown,600,40.1416667,-75.2094444
01/18/12,unknown,600,40.1416667,-75.2094444
11/14/12,triangle,30,40.1413889,-74.1002778
12/12/12,unknown,300,40.1377778,-79.8983333
08/05/11,triangle,120,40.1316667,-75.46
10/23/11,circle,60,40.1316667,-75.46
07/07/12,circle,240,40.1316667,-75.46
04/14/13,circle,4,40.1316667,-75.46
01/08/12,cone,3600,40.130382,-75.514913
08/08/13,light,15,40.1302778,-111.5777778
05/10/11,light,600,40.1302778,-75.5152778
06/02/12,light,180,40.1302778,-75.5152778
08/05/13,unknown,60,40.1302778,-75.5152778
08/17/13,unknown,300,40.1302778,-75.5152778
11/08/13,rectangle,300,40.1302778,-75.5152778
07/25/13,disk,10,40.1294444,-86.6066667
12/21/10,oval,180,40.1288889,-75.3725
06/15/13,formation,300,40.1261111,-82.9291667
12/29/10,circle,5,40.125,-79.8666667
09/22/12,fireball,300,40.1244444,-87.63
11/13/12,unknown,180,40.1244444,-87.63
11/26/13,light,2100,40.1244444,-87.63
11/24/12,triangle,300,40.1225,-75.0638889
04/07/14,cylinder,600,40.1222222,-88.6452778
02/23/11,,5,40.1219444,-75.2169444
07/01/10,teardrop,28800,40.1213889,-75.3402778
10/17/10,disk,3600,40.1213889,-75.3402778
11/12/12,fireball,600,40.1213889,-75.3402778
12/13/12,triangle,600,40.1213889,-75.3402778
12/13/12,triangle,90,40.1205556,-75.1183333
08/24/13,circle,1200,40.1205556,-75.1183333
02/12/13,unknown,45,40.1202778,-123.8222222
06/11/13,light,600,40.115,-111.6541667
11/13/13,light,30,40.115,-111.6541667
01/01/14,unknown,900,40.115,-111.6541667
06/01/13,other,300,40.1138889,-87.8730556
08/25/11,light,120,40.1116667,-88.0416667
08/17/13,formation,180,40.1108333,-77.0352778
09/23/13,cigar,7200,40.1108333,-77.0352778
08/25/12,unknown,300,40.11,-76.0330556
05/21/11,other,180,40.1097222,-76.5036111
09/06/13,triangle,1200,40.1083333,-83.7525
06/20/12,triangle,10,40.1075,-83.2675
01/06/12,triangle,180,40.1063889,-75.1088889
03/17/10,light,14400,40.1052778,-85.6802778
06/10/12,light,240,40.1052778,-85.6802778
08/16/10,triangle,300,40.1044444,-74.9516667
11/04/10,teardrop,180,40.1044444,-74.9516667
10/01/13,disk,300,40.103874,-105.170819
07/16/10,fireball,40,40.1027778,-84.6330556
08/27/10,triangle,20,40.1022222,-75.2747222
01/31/13,triangle,180,40.1022222,-75.1525
05/03/12,cylinder,28,40.1005556,-74.8522222
07/04/12,fireball,180,40.1005556,-74.8522222
01/01/13,oval,420,40.1005556,-74.8522222
06/30/10,,60,40.1002778,-123.7938889
01/29/14,triangle,300,40.1002778,-79.5872222
01/29/14,triangle,300,40.1002778,-79.5872222
09/21/10,chevron,10,40.1,-76.3544444
06/17/10,cigar,120,40.0991667,-83.1141667
09/22/12,rectangle,300,40.0991667,-83.1141667
12/23/12,light,3,40.0991667,-83.1141667
01/17/13,circle,120,40.0991667,-83.1141667
03/01/13,sphere,180,40.0991667,-83.1141667
07/30/13,circle,10,40.0991667,-83.1141667
08/19/13,disk,120,40.0991667,-83.1141667
09/27/13,other,1,40.0991667,-83.1141667
04/12/12,fireball,2,40.0977778,-74.2180556
10/14/12,light,180,40.0977778,-74.2180556
07/16/13,fireball,1200,40.0952778,-76.4102778
09/14/13,oval,360,40.0952778,-76.4102778
12/25/12,disk,7200,40.095,-75.6172222
03/01/11,circle,3,40.0930556,-83.0180556
06/22/13,fireball,300,40.0930556,-83.0180556
06/23/13,other,180,40.0930556,-83.0180556
09/01/13,unknown,600,40.0930556,-83.0180556
09/04/11,formation,120,40.0891667,-75.3963889
12/05/12,oval,900,40.0891667,-75.3963889
12/25/12,oval,1200,40.0891667,-75.3963889
01/06/14,formation,60,40.0888889,-75.7722222
04/22/11,light,2220,40.0883333,-91.2836111
09/03/10,unknown,30,40.0875,-108.8041667
08/02/13,disk,120,40.0872222,-74.9038889
09/10/11,light,600,40.0830556,-74.0686111
06/04/12,oval,900,40.0830556,-74.0686111
09/01/12,fireball,120,40.0830556,-74.0686111
08/14/10,triangle,20,40.0811111,-75.1897222
09/17/11,cone,300,40.0811111,-75.09
04/14/13,sphere,420,40.0811111,-75.09
03/01/11,other,1200,40.0791667,-75.3019444
06/04/13,circle,10,40.0791667,-75.3019444
09/15/12,fireball,420,40.076833,-74.071136
07/26/13,cone,300,40.0758333,-74.5836111
07/23/11,light,3600,40.0747222,-91.3672222
07/27/11,other,1800,40.0741667,-80.1725
07/07/11,cigar,120,40.0741667,-78.7047222
08/20/10,circle,10,40.0697222,-80.7402778
06/11/11,light,300,40.0638889,-80.7211111
07/04/11,oval,300,40.0638889,-80.7211111
09/14/12,light,600,40.0638889,-80.7211111
07/05/13,fireball,600,40.0638889,-80.7211111
09/13/13,sphere,3,40.0591667,-74.1375
